"instrument","time","date","open","high","low","close","volume","source","complete"
"BTCUSDT","2023-11-01T00:00:00.000Z","2023-11-01","34639.78","34668.05","34500.15","34507.68","1514.98495","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-01T01:00:00.000Z","2023-11-01","34507.67","34557.11","34465.62","34492.07","813.73754","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-01T02:00:00.000Z","2023-11-01","34492.08","34494.2","34426.09","34450.03","646.5171","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-01T03:00:00.000Z","2023-11-01","34450.04","34466.03","34400","34418.4","772.84636","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-01T04:00:00.000Z","2023-11-01","34418.39","34464.97","34386.44","34439.57","715.07737","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-01T05:00:00.000Z","2023-11-01","34439.57","34443.85","34333","34348.39","839.52376","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-01T06:00:00.000Z","2023-11-01","34348.4","34416.66","34316","34407.11","813.92979","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-01T07:00:00.000Z","2023-11-01","34407.1","34498.57","34392.26","34451.28","847.98166","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-01T08:00:00.000Z","2023-11-01","34451.28","34476.41","34411.47","34440.17","828.42682","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-01T09:00:00.000Z","2023-11-01","34440.17","34493.48","34415.93","34481.84","670.82299","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-01T10:00:00.000Z","2023-11-01","34481.84","34481.85","34353.4","34374.69","920.44454","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-01T11:00:00.000Z","2023-11-01","34374.69","34449.33","34345","34424.07","931.10278","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-01T12:00:00.000Z","2023-11-01","34424.07","34889.96","34345","34790.61","3597.29663","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-01T13:00:00.000Z","2023-11-01","34790.6","35200","34400.33","34595.54","8043.74214","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-01T14:00:00.000Z","2023-11-01","34595.54","34660","34097.39","34183.96","4626.89653","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-01T15:00:00.000Z","2023-11-01","34183.97","34311.24","34161.73","34291.94","2718.96188","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-01T16:00:00.000Z","2023-11-01","34291.94","34543.13","34280.02","34458.63","2127.28394","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-01T17:00:00.000Z","2023-11-01","34458.62","34534.46","34350","34510.28","1969.67109","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-01T18:00:00.000Z","2023-11-01","34510.28","34738.07","34432.76","34578.5","3128.29895","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-01T19:00:00.000Z","2023-11-01","34578.49","34720.43","34491.82","34557.67","2394.85314","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-01T20:00:00.000Z","2023-11-01","34557.67","35478","34540","35406.08","5243.98487","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-01T21:00:00.000Z","2023-11-01","35406.08","35582","35086.57","35380.93","5321.37885","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-01T22:00:00.000Z","2023-11-01","35380.92","35530.16","35192.25","35280.28","2579.70032","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-01T23:00:00.000Z","2023-11-01","35280.29","35464.1","35222.22","35421.43","1405.81765","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-02T00:00:00.000Z","2023-11-02","35421.43","35649.99","35362","35423.29","2217.57614","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-02T01:00:00.000Z","2023-11-02","35423.3","35616.01","35397.21","35567.88","1474.15678","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-02T02:00:00.000Z","2023-11-02","35567.88","35984.99","35518.61","35678.85","3510.79479","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-02T03:00:00.000Z","2023-11-02","35678.85","35819.81","35550","35571.68","2247.13667","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-02T04:00:00.000Z","2023-11-02","35571.68","35600","35445.92","35460.39","1226.10027","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-02T05:00:00.000Z","2023-11-02","35460.38","35486.75","35152","35196.7","2416.78948","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-02T06:00:00.000Z","2023-11-02","35196.69","35262.24","35063.25","35231.22","1938.73321","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-02T07:00:00.000Z","2023-11-02","35231.21","35352.88","35212","35279.85","1303.93083","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-02T08:00:00.000Z","2023-11-02","35279.86","35320","35095","35318.14","1649.69324","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-02T09:00:00.000Z","2023-11-02","35318.14","35410","35253.02","35377.12","1297.11925","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-02T10:00:00.000Z","2023-11-02","35377.12","35478.02","35336.01","35370.05","1340.01079","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-02T11:00:00.000Z","2023-11-02","35370.06","35438.79","35304.87","35373.56","1221.66077","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-02T12:00:00.000Z","2023-11-02","35373.56","35457.96","35304.92","35351.13","1118.81115","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-02T13:00:00.000Z","2023-11-02","35351.12","35367.11","34680","34926.96","4493.79779","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-02T14:00:00.000Z","2023-11-02","34926.97","35023.34","34689.93","34924.74","3464.22005","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-02T15:00:00.000Z","2023-11-02","34924.74","34932.53","34537.99","34640.01","3413.86798","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-02T16:00:00.000Z","2023-11-02","34640.01","34739.47","34300","34646","3842.14319","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-02T17:00:00.000Z","2023-11-02","34646","34781.25","34550.01","34771.99","1800.05857","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-02T18:00:00.000Z","2023-11-02","34772","34865.69","34720.83","34847.69","1523.3874","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-02T19:00:00.000Z","2023-11-02","34847.69","35017.42","34811.21","35000.01","1551.6449","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-02T20:00:00.000Z","2023-11-02","35000","35097.19","34822","34903.64","2288.063","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-02T21:00:00.000Z","2023-11-02","34903.65","34973.64","34846.45","34921.92","947.06339","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-02T22:00:00.000Z","2023-11-02","34921.93","34927.5","34764.7","34788.81","880.15839","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-02T23:00:00.000Z","2023-11-02","34788.82","34941.59","34706.51","34941.59","848.65929","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-03T00:00:00.000Z","2023-11-03","34941.58","34946.5","34400.81","34510.29","2936.40188","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-03T01:00:00.000Z","2023-11-03","34510.3","34622.22","34366.7","34594.32","1761.37646","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-03T02:00:00.000Z","2023-11-03","34594.33","34711.73","34552.92","34677.59","956.63199","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-03T03:00:00.000Z","2023-11-03","34677.59","34702.93","34624","34681.92","576.59651","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-03T04:00:00.000Z","2023-11-03","34681.91","34696.4","34310","34404.25","1746.7696","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-03T05:00:00.000Z","2023-11-03","34404.26","34553.05","34335.17","34540.72","1171.48608","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-03T06:00:00.000Z","2023-11-03","34540.72","34563.57","34424.84","34444.92","977.46877","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-03T07:00:00.000Z","2023-11-03","34444.93","34505.88","34355","34464.97","1280.98806","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-03T08:00:00.000Z","2023-11-03","34464.98","34626.12","34212","34428.07","2688.98223","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-03T09:00:00.000Z","2023-11-03","34428.07","34448.67","34195","34258.94","2447.16302","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-03T10:00:00.000Z","2023-11-03","34258.95","34280","34120","34279.34","2361.08804","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-03T11:00:00.000Z","2023-11-03","34279.35","34281.76","34163","34252.4","1599.34986","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-03T12:00:00.000Z","2023-11-03","34252.39","34450","34150.68","34398.09","2071.16241","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-03T13:00:00.000Z","2023-11-03","34398.09","34584.9","34334.75","34570.8","1702.31642","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-03T14:00:00.000Z","2023-11-03","34570.8","34788","34500.68","34712.69","2742.21762","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-03T15:00:00.000Z","2023-11-03","34712.69","34848.79","34682.77","34763.71","2312.19501","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-03T16:00:00.000Z","2023-11-03","34763.71","34822.15","34576.29","34665.96","1891.89478","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-03T17:00:00.000Z","2023-11-03","34665.95","34669.89","34323.37","34425.2","2104.06717","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-03T18:00:00.000Z","2023-11-03","34425.21","34604.68","34351.18","34527.89","1395.31091","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-03T19:00:00.000Z","2023-11-03","34527.89","34585.35","34419.35","34530.71","1057.02773","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-03T20:00:00.000Z","2023-11-03","34530.71","34659.66","34485.65","34593.9","1046.24789","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-03T21:00:00.000Z","2023-11-03","34593.9","34700","34583.86","34600.93","704.45031","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-03T22:00:00.000Z","2023-11-03","34600.94","34635.25","34563.54","34628.14","645.16337","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-03T23:00:00.000Z","2023-11-03","34628.13","34740","34611.38","34716.78","894.85032","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-04T00:00:00.000Z","2023-11-04","34716.78","34725","34653.84","34696.65","654.53035","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-04T01:00:00.000Z","2023-11-04","34696.66","34786.68","34632.47","34768.15","724.86868","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-04T02:00:00.000Z","2023-11-04","34768.14","34786.66","34668.17","34673.75","550.41025","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-04T03:00:00.000Z","2023-11-04","34673.76","34729.33","34647","34708.9","360.04527","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-04T04:00:00.000Z","2023-11-04","34708.91","34724.39","34647","34671.02","447.65059","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-04T05:00:00.000Z","2023-11-04","34671.01","34760","34585.18","34760","833.78335","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-04T06:00:00.000Z","2023-11-04","34759.99","35000","34720.11","34775.26","2120.4953","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-04T07:00:00.000Z","2023-11-04","34775.27","34874.09","34759.99","34767.99","719.87032","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-04T08:00:00.000Z","2023-11-04","34767.99","34884.93","34709.92","34854.42","852.22814","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-04T09:00:00.000Z","2023-11-04","34854.43","34869.48","34750","34757.01","904.81761","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-04T10:00:00.000Z","2023-11-04","34757","34802.57","34726","34729.94","566.12093","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-04T11:00:00.000Z","2023-11-04","34729.94","34785.91","34680.13","34712.37","529.13484","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-04T12:00:00.000Z","2023-11-04","34712.37","34763.19","34678.53","34758.78","579.19808","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-04T13:00:00.000Z","2023-11-04","34758.78","34758.78","34656.01","34700.37","595.15371","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-04T14:00:00.000Z","2023-11-04","34700.36","34803.97","34682.82","34733.14","832.97278","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-04T15:00:00.000Z","2023-11-04","34733.14","34749.26","34644","34709.91","645.30679","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-04T16:00:00.000Z","2023-11-04","34709.91","34765.54","34692.52","34694.51","488.58579","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-04T17:00:00.000Z","2023-11-04","34694.51","34772.53","34694.5","34761.17","410.66214","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-04T18:00:00.000Z","2023-11-04","34761.16","34789.81","34725.82","34780.17","339.66846","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-04T19:00:00.000Z","2023-11-04","34780.18","34795.46","34730.73","34730.73","294.05242","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-04T20:00:00.000Z","2023-11-04","34730.74","34754.94","34708.54","34754.85","363.77184","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-04T21:00:00.000Z","2023-11-04","34754.84","34884.39","34754.8","34798.49","635.94353","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-04T22:00:00.000Z","2023-11-04","34798.49","35184.74","34798.48","35160","2114.15101","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-04T23:00:00.000Z","2023-11-04","35160","35255","35007.43","35062.07","1814.13327","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-05T00:00:00.000Z","2023-11-05","35062.06","35086.31","34935","34978.05","1070.32642","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-05T01:00:00.000Z","2023-11-05","34978.05","35067.94","34946.15","35064.77","658.05432","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-05T02:00:00.000Z","2023-11-05","35064.77","35085.29","34938.85","35049.74","611.60667","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-05T03:00:00.000Z","2023-11-05","35049.73","35300","35016.09","35277.01","1362.57865","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-05T04:00:00.000Z","2023-11-05","35277.02","35305.75","35122.53","35151.11","1330.76132","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-05T05:00:00.000Z","2023-11-05","35151.11","35229.42","35117.55","35163.98","724.25247","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-05T06:00:00.000Z","2023-11-05","35163.99","35171.68","35043.92","35057.28","764.13102","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-05T07:00:00.000Z","2023-11-05","35057.28","35180","35044.23","35162.46","710.60772","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-05T08:00:00.000Z","2023-11-05","35162.46","35188.68","35000.2","35024.2","1132.0895","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-05T09:00:00.000Z","2023-11-05","35024.2","35130","35024.2","35096.36","873.69267","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-05T10:00:00.000Z","2023-11-05","35096.35","35141.89","35031.1","35121.43","703.62556","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-05T11:00:00.000Z","2023-11-05","35121.43","35150","35050","35085.98","882.61024","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-05T12:00:00.000Z","2023-11-05","35085.97","35172.2","35018.39","35083.61","985.51112","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-05T13:00:00.000Z","2023-11-05","35083.61","35120.3","34757.47","34831.04","1432.37796","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-05T14:00:00.000Z","2023-11-05","34831.04","34933.51","34771.67","34897.19","1159.33545","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-05T15:00:00.000Z","2023-11-05","34897.2","34915.93","34804.21","34882.92","665.08168","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-05T16:00:00.000Z","2023-11-05","34882.92","34964.14","34867.14","34954.59","520.6572","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-05T17:00:00.000Z","2023-11-05","34954.59","35278.54","34949.1","35066.92","1833.73653","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-05T18:00:00.000Z","2023-11-05","35066.91","35110","34996.22","35029.21","665.5068","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-05T19:00:00.000Z","2023-11-05","35029.22","35107.82","34965.83","34988.21","601.19568","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-05T20:00:00.000Z","2023-11-05","34988.2","35089","34977.43","35014.53","428.10098","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-05T21:00:00.000Z","2023-11-05","35014.53","35020","34448","34645.92","2061.4246","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-05T22:00:00.000Z","2023-11-05","34645.92","35017.8","34626.43","34971.41","968.90116","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-05T23:00:00.000Z","2023-11-05","34971.41","35380","34971.4","35011.88","2382.56804","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-06T00:00:00.000Z","2023-11-06","35011.89","35074.25","34905.53","35054.99","1156.13398","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-06T01:00:00.000Z","2023-11-06","35054.98","35118.71","34840.18","34875","1180.01779","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-06T02:00:00.000Z","2023-11-06","34875.01","34950","34832","34901.89","700.19913","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-06T03:00:00.000Z","2023-11-06","34901.88","34994.04","34830","34978.38","613.4895","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-06T04:00:00.000Z","2023-11-06","34978.38","35024.99","34836.32","34872.42","972.83183","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-06T05:00:00.000Z","2023-11-06","34872.42","34907.48","34725.9","34808.17","1130.15208","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-06T06:00:00.000Z","2023-11-06","34808.17","34871.89","34762.28","34853.67","450.69112","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-06T07:00:00.000Z","2023-11-06","34853.68","34922.54","34820.19","34904.72","487.35356","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-06T08:00:00.000Z","2023-11-06","34904.72","34959","34827.01","34955.34","640.39728","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-06T09:00:00.000Z","2023-11-06","34955.34","35121.6","34938.16","35118.2","1222.32334","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-06T10:00:00.000Z","2023-11-06","35118.19","35276.33","35086.78","35158.22","1374.33426","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-06T11:00:00.000Z","2023-11-06","35158.23","35237.5","35057.55","35232.45","1060.5014","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-06T12:00:00.000Z","2023-11-06","35232.45","35250","35113.99","35206.37","1248.03263","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-06T13:00:00.000Z","2023-11-06","35206.38","35218.93","34902.06","35030.36","2065.88559","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-06T14:00:00.000Z","2023-11-06","35030.36","35207","35025.16","35200","1188.47892","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-06T15:00:00.000Z","2023-11-06","35200","35210","35061.71","35080.95","913.19538","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-06T16:00:00.000Z","2023-11-06","35080.95","35111.1","34923.7","34967.24","1059.88333","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-06T17:00:00.000Z","2023-11-06","34967.23","35028.38","34900.43","34981.66","772.66548","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-06T18:00:00.000Z","2023-11-06","34981.67","35000","34810.64","34950.6","892.85774","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-06T19:00:00.000Z","2023-11-06","34950.6","35090.2","34923.33","35054.68","671.75592","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-06T20:00:00.000Z","2023-11-06","35054.67","35065.13","34912.49","35022.45","744.84603","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-06T21:00:00.000Z","2023-11-06","35022.45","35044.3","34892.03","35020","560.92157","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-06T22:00:00.000Z","2023-11-06","35019.99","35150","35019.99","35115.73","613.19971","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-06T23:00:00.000Z","2023-11-06","35115.74","35118.26","34946.75","35046.09","626.32329","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-07T00:00:00.000Z","2023-11-07","35046.09","35053.41","34830","34924.9","1200.26066","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-07T01:00:00.000Z","2023-11-07","34924.89","34960","34845.16","34940.61","614.79149","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-07T02:00:00.000Z","2023-11-07","34940.62","34972.72","34801","34814.33","806.64086","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-07T03:00:00.000Z","2023-11-07","34814.32","34930.83","34790.64","34919.01","761.4599","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-07T04:00:00.000Z","2023-11-07","34919.01","34941.57","34822.36","34893.16","772.96311","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-07T05:00:00.000Z","2023-11-07","34893.17","34914.84","34839.18","34913.02","639.82305","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-07T06:00:00.000Z","2023-11-07","34913.02","34971.77","34874.35","34964.82","482.7727","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-07T07:00:00.000Z","2023-11-07","34964.81","34964.82","34860","34937.71","567.67516","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-07T08:00:00.000Z","2023-11-07","34937.71","34975.9","34866.67","34906.03","747.63522","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-07T09:00:00.000Z","2023-11-07","34906.04","34920.01","34687.5","34785.44","1721.64771","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-07T10:00:00.000Z","2023-11-07","34785.43","34786.93","34551","34643.33","2420.14244","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-07T11:00:00.000Z","2023-11-07","34643.32","34740.82","34615","34627.83","1088.08296","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-07T12:00:00.000Z","2023-11-07","34627.83","34760.07","34523.06","34737.25","1326.53795","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-07T13:00:00.000Z","2023-11-07","34737.25","34780.14","34629.4","34780.01","1076.17697","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-07T14:00:00.000Z","2023-11-07","34780","34840.88","34720","34822.47","1199.76862","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-07T15:00:00.000Z","2023-11-07","34822.48","34837.93","34625.85","34721.23","1410.25788","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-07T16:00:00.000Z","2023-11-07","34721.23","34746.33","34633.48","34673.84","783.83095","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-07T17:00:00.000Z","2023-11-07","34673.84","34859","34560","34850","1414.01613","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-07T18:00:00.000Z","2023-11-07","34850","35521.49","34839.19","35377.01","7191.52593","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-07T19:00:00.000Z","2023-11-07","35377","35579.7","35336.29","35453.98","2621.67092","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-07T20:00:00.000Z","2023-11-07","35453.98","35888","35349.54","35618.54","4187.22338","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-07T21:00:00.000Z","2023-11-07","35618.53","35698.93","35457.63","35475.65","2407.77638","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-07T22:00:00.000Z","2023-11-07","35475.65","35481.81","35200.18","35282.08","2246.41498","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-07T23:00:00.000Z","2023-11-07","35282.08","35432.1","35226.71","35399.12","999.64157","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-08T00:00:00.000Z","2023-11-08","35399.13","35407.4","35250","35359.82","1109.17056","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-08T01:00:00.000Z","2023-11-08","35359.82","35419.29","35339.2","35375.06","646.4485","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-08T02:00:00.000Z","2023-11-08","35375.05","35383.19","35284.93","35306.6","526.28048","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-08T03:00:00.000Z","2023-11-08","35306.61","35325.23","35231.08","35269.68","606.54524","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-08T04:00:00.000Z","2023-11-08","35269.69","35355.77","35242.88","35346.32","581.34607","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-08T05:00:00.000Z","2023-11-08","35346.32","35361.7","35231.02","35259.19","578.10747","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-08T06:00:00.000Z","2023-11-08","35259.18","35309.17","35167.78","35274.14","785.2499","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-08T07:00:00.000Z","2023-11-08","35274.14","35313.5","35209.18","35226.4","720.13204","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-08T08:00:00.000Z","2023-11-08","35226.39","35332.94","35185.95","35299.92","1282.35009","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-08T09:00:00.000Z","2023-11-08","35299.92","35333.68","35272.7","35290.73","1257.53552","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-08T10:00:00.000Z","2023-11-08","35290.74","35417.14","35288.68","35398.22","1117.85363","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-08T11:00:00.000Z","2023-11-08","35398.21","35437.09","35310.47","35330.79","918.84991","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-08T12:00:00.000Z","2023-11-08","35330.8","35395.28","35316.13","35391.09","787.35702","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-08T13:00:00.000Z","2023-11-08","35391.09","35469.29","35301","35409.99","1107.844","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-08T14:00:00.000Z","2023-11-08","35410","35429.38","35258","35310.34","1215.56836","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-08T15:00:00.000Z","2023-11-08","35310.34","35330.11","35100","35225.68","1688.77027","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-08T16:00:00.000Z","2023-11-08","35225.67","35479.45","35185","35406.42","1693.42671","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-08T17:00:00.000Z","2023-11-08","35406.42","35436.56","35224.38","35313.72","1117.69041","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-08T18:00:00.000Z","2023-11-08","35313.72","35625.16","35288.2","35589.57","1493.41109","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-08T19:00:00.000Z","2023-11-08","35589.56","35768.84","35536.62","35621.99","2059.32812","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-08T20:00:00.000Z","2023-11-08","35622","35761.28","35450.01","35616.93","2032.58555","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-08T21:00:00.000Z","2023-11-08","35616.92","35900","35390","35579.89","3537.88532","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-08T22:00:00.000Z","2023-11-08","35579.89","35950","35573.7","35783.67","2927.22642","binance_spot_klines_1h","true"
"BTCUSDT","2023-11-08T23:00:00.000Z","2023-11-08","35783.67","36106","35600.72","35624.72","3610.37869","binance_spot_klines_1h","true"
